Estoy trabajando en,Dónde estás trabajando,Tipo de contrato,Salario mensual o retiro BRUTO (en tu moneda local),Salario mensual o retiro NETO (en tu moneda local),Pagos en dólares,¿Cuál fue el último valor de dólar que tomaron?,¿Qué tan conforme estás con tu sueldo?,Cómo creés que está tu sueldo con respecto al último semestre,Recibís algún tipo de bono,A qué está atado el bono,¿Tuviste ajustes por inflación durante 2020?,¿De qué % fue el ajuste total?,¿En qué mes fue el último ajuste?,Trabajo de,Años de experiencia,Años en la empresa actual,Años en el puesto actual,¿Gente a cargo?,Plataformas,Lenguajes de programación o tecnologías.,"Frameworks, herramientas y librerías",Bases de datos,QA / Testing,IDEs,Cantidad de personas en tu organización,Actividad principal,¿La recomendás como un buen lugar para trabajar?,¿Cómo calificás las políticas de diversidad e inclusión?,Beneficios extra,¿Salir o seguir contestando?,Nivel de estudios alcanzado,Estado,Carrera,Universidad,Realizaste cursos de especialización,¿Contribuís a proyectos open source?,¿Programás como hobbie?,¿Salir o seguir contestando?,¿Tenés guardias?,Cuánto cobrás por guardia,"¿Porcentaje, bruto o neto?",¿Salir o seguir contestando?,¿Sufriste o presenciaste situaciones de violencia laboral?,Identidad sexual,¿Tenés algún tipo de discapacidad?,¿Sentís que esto te dificultó el conseguir trabajo?,¿Salir o seguir contestando?,¿Cómo venís llevando la cuarentena?,¿Tenés hijos/as menores de edad?,¿Con cuántas personas estás conviviendo?,¿Con quiénes convivís?,¿Tenés un espacio dedicado para el trabajo?,¿Tenés que compartir tu equipo de trabajo con alguien?,¿Qué tipo de cuarentena hiciste / estás haciendo?,¿Cambió tu situación laboral a raíz de la pandemia?,¿Qué tanto sentís que te está apoyando tu empresa/organización en esta situación?,¿Cómo se vio afectada tu empresa/organización?,¿Instauraron algún beneficio nuevo?,Tengo,Me identifico
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,254000,193000,,,4,4,Un sueldo,Mix de las anteriores,Uno,23,11,Developer,18,0,0,0,"Amazon Web Services, Docker, Kubernetes","Java, Javascript, TypeScript","Hibernate, Node.js, React.js, Spring","Amazon RDS/Aurora, PostgreSQL","Jest, JUnit, Mocha, Postman","Atom, IntelliJ, Visual Studio Code",11-50,Servicios / Consultoría de Software / Digital,9,7,"Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas / subvencionadas, Horarios flexibles",Quiero responder más preguntas,Universitario,Incompleto,Licenciatura en Sistemas de Información,Universidad Nacional de Luján,"Sí, de forma particular",No,No,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,Jamás,Heterosexual,,,Quiero responder más preguntas,2,1,2,"Pareja, Hijos/as (tiempo completo)",No,No,4,"Cambié de trabajo, pero no por la pandemia",8,No la afectó,Almuerzo o delivery de snacks/bebidas (saludables o para after office),41,Varón Cis
Argentina,Córdoba,Full-Time,160000,135000,"Cobro en dólares, Cobro parte de mi sueldo en otro país, Mi sueldo está dolarizado (pero cobro en moneda local)",85,3,3,Menos de un sueldo,Performance individual,Más de tres,35,12,DBA,12,1,1,0,Azure,SQL,Ninguno de los anteriores,Microsoft SQL Server,Ninguna de las anteriores,Visual Studio Code,10001+,Producto basado en Software,9,10,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Cuota para universidad / posgrados, Descuentos varios (Mercado Pago, Clarín 365, Club La Nación, etc), Horarios flexibles, Licencia de paternidad / maternidad extendida",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,Varón Cis
Argentina,Entre Ríos,Full-Time,120000,100000,,,4,4,De uno a tres sueldos,Performance grupal,Dos,60,11,Developer,12,1.5,1.5,0,"Docker, Linux","Go, Java, SQL",Spring,MySQL,Ninguna de las anteriores,IntelliJ,5001-10000,Producto basado en Software,10,10,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Descuentos varios (Mercado Pago, Clarín 365, Club La Nación, etc), Horarios flexibles, Viáticos",Quiero responder más preguntas,Universitario,Completado,Licenciatura en Ciencias de la Computación,UNS - Universidad Nacional del Sur,"Sí, de forma particular",No,Sí,Quiero responder más preguntas,"Sí, pasiva",0,Porcentaje de mi sueldo,Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,39,Varón Cis
Argentina,Córdoba,Full-Time,180000,145000,,,3,3,De uno a tres sueldos,Performance grupal,Dos,20,6,Developer,5,0,0,0,Amazon Web Services,"Go, HTML, Javascript, TypeScript","Node.js, React.js",Ninguna de las anteriores,"Cucumber, Cypress, Jest",Visual Studio Code,10001+,Producto basado en Software,9,10,"Descuento en gimnasios / Clases de gimnasia online, Comidas pagas / subvencionadas, Viáticos",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,Varón Cis
Argentina,GBA,Full-Time,68000,88000,,,3,3,No,No recibo bono,Dos,3,10,Developer,5,3,3,0,Heroku,"CSS, Javascript, Ruby, SQL, TypeScript","Rails, React.js","PostgreSQL, Redis","Jest, RSpec",Vim,1-10,Servicios / Consultoría de Software / Digital,10,10,"Clases de idiomas, Horarios flexibles",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,Varón Cis
Argentina,GBA,Full-Time,152000,130000,,,3,4,Un sueldo,Performance individual,Uno,60,10,Project Manager,16,2,2,0,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,Ninguno de los anteriores,201-500,Producto basado en Software,7,10,"Abono de celular, Capacitaciones y/o cursos, Comidas pagas / subvencionadas, Estacionamiento gratuito / subvencionado, Horarios flexibles, Viáticos",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,385000,270000,,,4,4,De uno a tres sueldos,Mix de las anteriores,Tres,30,12,Networking,15,8,5,5,"Amazon Web Services, Azure, Docker, Firebase, Kubernetes, Linux, OpenShift, VMWare, Plataformas de networking","HTML, Python",Django,Ninguna de las anteriores,Ninguna de las anteriores,Ninguno de los anteriores,1001-2000,Otras industrias,8,7,"Abono de celular, Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Cuota para universidad / posgrados, Horarios flexibles, Licencia de paternidad / maternidad extendida, Vacaciones flexibles (adicionales a las reglamentarias)",Quiero responder más preguntas,Universitario,Completado,Licenciatura en Informática,ESBA - Escuela Superior Buenos Aires,"Sí, los pagó un empleador",Sí,Sí,Quiero responder más preguntas,"Sí, pasiva",10000,Bruto,Quiero responder más preguntas,Jamás,Heterosexual,,,Ya colaboré lo suficiente,,,,,,,,,,,,47,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,140000,105000,"Cobro en dólares, Mi sueldo está dolarizado (pero cobro en moneda local)",90,2,3,No,No recibo bono,Uno,3,10,QA / Tester,2,1,2,0,"Amazon Web Services, Docker, Linux, VMWare, Windows Server",Python,Python UnitTest & PyTest,Ninguna de las anteriores,"Postman, Selenium","IntelliJ, PyCharm, Sublime Text",101-200,Producto basado en Software,4,3,"Abono de Internet, Vacaciones flexibles (adicionales a las reglamentarias)",Quiero responder más preguntas,Universitario,Completado,Analista de Sistemas,UADE - Universidad Argentina De la Empresa,No,No,No,Quiero responder más preguntas,No,0,Bruto,Quiero responder más preguntas,En mi trabajo actual,Heterosexual,,No,Quiero responder más preguntas,2,0,0,Vivo solo/a,No,No,4,No,5,"Bajaron los sueldos o pagan parte, Nos obligaron a tomarnos vacaciones, Se vio beneficiada","Clases de gimnasia, Pago de abono de Internet",34,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,240000,160000,,,4,4,De uno a tres sueldos,Performance individual,No,0,12,Developer,5,0,5,0,"Docker, Linux","Java, Javascript","Hibernate, jQuery, React.js, Spring, Vue.js","MariaDB, MySQL, PostgreSQL",JUnit,NetBeans,201-500,Producto basado en Software,9,6,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,Varón Cis
Argentina,Provincia de Buenos Aires,Full-Time,170000,140000,,,3,3,No,No recibo bono,Tres,100,9,Developer,13,1,1,0,"Amazon Web Services, Docker, Linux, Serverless","PHP, Python, SQL","Flask, Laravel","Amazon RDS/Aurora, ElasticSearch, MySQL",Ninguna de las anteriores,Visual Studio Code,1-10,Producto basado en Software,10,6,"Capacitaciones y/o cursos, Comidas pagas / subvencionadas, Horarios flexibles, Licencia de paternidad / maternidad extendida",Quiero responder más preguntas,Terciario,Incompleto,Analista de Sistemas,USAL - Universidad del Salvador,"Sí, de forma particular, Sí, los pagó un empleador",Sí,Sí,Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,32,Varón Cis
Argentina,Córdoba,Full-Time,45663,37900,,,3,2,No,No recibo bono,Dos,50,10,Developer,0,0,0,0,Ninguna de las anteriores,SQL,Ninguno de los anteriores,Oracle,"Postman, SoapUI",Ninguno de los anteriores,101-200,Servicios / Consultoría de Software / Digital,8,3,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Descuentos varios (Mercado Pago, Clarín 365, Club La Nación, etc)",Quiero responder más preguntas,Terciario,Completado,Diseño Gráfico,UNC - Universidad Nacional de Córdoba,"Sí, de forma particular, Sí, los pagó un empleador",No,No,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,En un trabajo anterior,Asexual,,,Quiero responder más preguntas,3,0,3,Familia de origen (madre/padre/hermanos/as),Sí,No,3,"Cambié de trabajo, pero no por la pandemia",7,"No la afectó, Se vio beneficiada",Clases de yoga,29,Mujer Cis
Argentina,Córdoba,Full-Time,180000,155000,,,2,1,No,No recibo bono,Uno,20,9,Developer,5,0,2,3,"Docker, Linux, Serverless","Javascript, TypeScript","Angular, Node.js",MongoDB,"Cucumber, Cypress, Mocha, Selenium","Atom, IntelliJ, Sublime Text, Visual Studio Code, WebStorm",101-200,Producto basado en Software,7,8,"Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,Varón Cis
Argentina,Córdoba,Full-Time,96000,96000,,,3,3,No,No recibo bono,Uno,13,9,Product Manager,1,1,1,0,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,Ninguno de los anteriores,501-1000,Producto basado en Software,8,10,"Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas / subvencionadas, Descuentos varios (Mercado Pago, Clarín 365, Club La Nación, etc)",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,Mujer Cis
Argentina,Provincia de Buenos Aires,Full-Time,60000,49000,,,3,3,No,No recibo bono,No,0,0,Developer,0,0,0,0,Ninguna de las anteriores,"Java, Javascript","Angular, Spring",MySQL,JUnit,IntelliJ,11-50,Producto basado en Software,9,9,Capacitaciones y/o cursos,Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Tercerizado (trabajo a través de consultora o agencia),56000,40000,,,2,1,No,Performance individual,Uno,20,1,Developer,1,1,0,0,"OpenShift, Serena",".NET, C#, CSS, HTML, Javascript, SQL, TypeScript",".NET Core, Bootstrap, jQuery, Node.js, React.js",Microsoft SQL Server,TFS,"Visual Studio, Visual Studio Code",10001+,Servicios / Consultoría de Software / Digital,9,10,"Abono de celular, Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Cuota para universidad / posgrados, Horarios flexibles",Quiero responder más preguntas,Universitario,Completado,Diseño Multimedial,UADE - Universidad Argentina De la Empresa,"Sí, de forma particular, Sí, los pagó un empleador",No,Sí,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,Jamás,Heterosexual,"Motriz, Visual",No,Quiero responder más preguntas,3,0,3,Familia de origen (madre/padre/hermanos/as),Sí,No,4,me reasignaron de proyecto en la misma consultora,8,"Despidió a algunas personas, Bajaron los sueldos o pagan parte",Ninguna de las anteriores,26,Mujer Cis
Argentina,Córdoba,Full-Time,98400,81600,Mi sueldo está dolarizado (pero cobro en moneda local),87,3,3,No,No recibo bono,No,0,0,Designer,6,1,1,0,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,Ninguno de los anteriores,10001+,Servicios / Consultoría de Software / Digital,8,10,"Abono de Internet, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Licencia de paternidad / maternidad extendida",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,Mujer Cis
Argentina,GBA,Full-Time,94000,77000,,,2,1,No,No recibo bono,Dos,29,12,Consultant,12,4,2,1,"Amazon Web Services, Azure, Docker, Linux, VMWare","Bash/Shell, C, HTML, PHP, SQL","Drupal, Symfony, WordPress","MariaDB, Microsoft SQL Server, MySQL, PostgreSQL","Postman, Selenium","Android Studio, Atom, Eclipse, Notepad++, Sublime Text, Vi, Vim, Visual Studio Code",1-10,Producto basado en Software,7,10,Horarios flexibles,Quiero responder más preguntas,Universitario,Completado,Ingeniería en Informática,Universidad Alejandro Humboldt,No,No,No,Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,34,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,65000,52000,,,2,1,De uno a tres sueldos,Performance de la compañía,Uno,50,2,Sales / Pre-Sales,15,15,6,0,Ninguna de las anteriores,".NET, C#, Python",Ninguno de los anteriores,"Microsoft SQL Server, PostgreSQL",Ninguna de las anteriores,Visual Studio,1-10,Otras industrias,8,3,"Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",Quiero responder más preguntas,Universitario,Incompleto,Tecnicatura Superior en Programación,UTN - Universidad Tecnológica Nacional,"Sí, los pagó un empleador",No,Sí,Quiero responder más preguntas,No,0,Bruto,Quiero responder más preguntas,En mi trabajo actual,¿Qué les importa?,,,Quiero responder más preguntas,1,1,2,"Pareja, Hijos/as (tiempo completo)",No,No,4,Decidí buscar otro trabajo,2,No la afectó,Ninguna de las anteriores,46,No interesa 
Argentina,Córdoba,Full-Time,180,140,,,3,4,Un sueldo,Performance individual,Uno,25,9,Product lead . Devops ,4,25,1,1,"Amazon Web Services, Docker, Kubernetes, Linux, Solaris, Serverless","COBOL, Delphi, Python",Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,"Vi, Vim, Visual Studio, Visual Studio Code",2001-5000,Otras industrias,10,9,"Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles, Lactario en la oficina, Licencia de paternidad / maternidad extendida",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,Mujer Cis
Argentina,GBA,Full-Time,60000,49800,,,3,3,Un sueldo,Performance de la compañía,Dos,20,10,Infosec,1,0,0,0,"Linux, VMWare","Bash/Shell, Python",Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,Ninguno de los anteriores,51-100,Producto basado en Software,10,10,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Descuentos varios (Mercado Pago, Clarín 365, Club La Nación, etc), Estacionamiento gratuito / subvencionado, Horarios flexibles",Quiero responder más preguntas,Universitario,En curso,Licenciatura en Ciencias de la Computación,UBA - Universidad de Buenos Aires,No,No,Sí,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,Jamás,Bisexual,,,Quiero responder más preguntas,2,0,3,Familia de origen (madre/padre/hermanos/as),No,No,3,"Cambié de trabajo, pero no por la pandemia",9,Se vio beneficiada,"Compra de accesorios (escritorio, monitor, teclado, mouse, etc)",21,Mujer Cis
Argentina,Provincia de Buenos Aires,Full-Time,77000,63910,,,3,4,No,No recibo bono,Uno,10,11,Developer,6,0,0,0,"Docker, Kubernetes, Linux",".NET, Bash/Shell, C#, CSS, Dart, HTML, Javascript, Python, SQL, TypeScript",".NET Core, Angular, Flutter",Microsoft SQL Server,"Postman, Visual Studio Coded UI","Android Studio, Sublime Text, Vi, Visual Studio, Visual Studio Code",101-200,Producto basado en Software,9,8,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",Quiero responder más preguntas,Universitario,En curso,Ingeniería Electrónica,UTN - Universidad Tecnológica Nacional,No,No,Sí,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,Jamás,Heterosexual,,,Quiero responder más preguntas,3,0,0,Vivo solo/a,No,No,1,"Cambié de trabajo, pero no por la pandemia",8,"Nos obligaron a tomarnos vacaciones, En la empresa que estaba anteriormente nos obligaron a tomar vacaciones y pasaron todos los aumentos",Ninguna de las anteriores,26,Varón Cis
Argentina,Córdoba,Full-Time,62000,54000,,,2,2,No,No recibo bono,Tres,10,11,Developer,1,1,1,0,Ninguna de las anteriores,Java,Ninguno de los anteriores,Oracle,Ninguna de las anteriores,Ninguno de los anteriores,101-200,Servicios / Consultoría de Software / Digital,8,9,"Capacitaciones y/o cursos, Descuentos varios (Mercado Pago, Clarín 365, Club La Nación, etc), Horarios flexibles",Quiero responder más preguntas,Terciario,En curso,Analista de Sistemas,IRSO,"Sí, de forma particular",No,No,Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,27,Sexo Masculino (dejen de poner pelotudeces)
Argentina,Córdoba,Full-Time,170000,130000,,,2,2,No,No recibo bono,Uno,20,7,Developer,8,0,4,0,Docker,"CSS, HTML, Javascript, TypeScript","Angular, Bootstrap, React.js, Vue.js",Cassandra,"Cucumber, Jest","Sublime Text, Visual Studio Code",101-200,Servicios / Consultoría de Software / Digital,9,9,"Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",Quiero responder más preguntas,Terciario,Incompleto,Analista de Sistemas,UTN - Universidad Tecnológica Nacional,"Sí, de forma particular",No,No,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,En un trabajo anterior,Lesbiana,Visual,No,Ya colaboré lo suficiente,,,,,,,,,,,,36,Mujer Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,300000,220000,,,3,3,No,No recibo bono,Más de tres,23,10,Technical Leader,6,4,2,5,"Amazon Web Services, Docker, Google Cloud Platform/App Engine, Kubernetes, OpenStack","Java, Javascript, Scala, TypeScript","Angular, Node.js, Rails, React.js, Spark","ElasticSearch, Google Cloud Storage",Cypress,"Visual Studio, Visual Studio Code",11-50,Producto basado en Software,8,8,"Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas / subvencionadas, Horarios flexibles, Licencia de paternidad / maternidad extendida, Stock options / RSUs, Vacaciones flexibles (adicionales a las reglamentarias)",Quiero responder más preguntas,Universitario,Completado,Ingeniería en Informática,ITBA - Instituto Tecnológico de Buenos Aires,No,Sí,Sí,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,Jamás,Heterosexual,,,Quiero responder más preguntas,3,0,1,Pareja,Sí,No,2,No,8,"No la afectó, Se vio beneficiada","Clases de gimnasia, Compra de accesorios (escritorio, monitor, teclado, mouse, etc), Días libres extras",29,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,155000,100000,,,3,3,3+ sueldos,Performance individual,Tres,34,12,SysAdmin / DevOps / SRE,8,4,1.5,0,Windows Server,".NET, Python, Powershell",Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,"Notepad++, Visual Studio Code",10001+,Otras industrias,8,8,"Capacitaciones y/o cursos, Clases de idiomas, Lactario en la oficina, Licencia de paternidad / maternidad extendida, Vacaciones flexibles (adicionales a las reglamentarias)",Quiero responder más preguntas,Secundario,Completado,,,"Sí, de forma particular, Sí, los pagó un empleador",No,Sí,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,Jamás,Heterosexual,,,Quiero responder más preguntas,2,0,0,Vivo solo/a,No,No,2,No,9,"No la afectó, Se vio beneficiada","Compra de accesorios (escritorio, monitor, teclado, mouse, etc), Días libres extras",32,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,105000,81000,,,3,3,No,No recibo bono,Más de tres,35,10,Recruiter / HR,7,1.5,1.5,0,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,Ninguno de los anteriores,11-50,Producto basado en Software,10,8,"Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles, Licencia de paternidad / maternidad extendida, Stock options / RSUs, Vacaciones flexibles (adicionales a las reglamentarias)",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,Mujer Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,120000,90000,,,4,4,No,No recibo bono,No,0,0,SysAdmin / DevOps / SRE,1,0,0,0,"Amazon Web Services, Docker, Kubernetes, Linux, Serverless","Bash/Shell, Python, SQL",Ninguno de los anteriores,"Amazon DynamoDB, Amazon Redshift, Amazon RDS/Aurora, ElasticSearch, PostgreSQL, Redis","Visual Studio Coded UI, Ninguna de las anteriores","Vim, Visual Studio Code",201-500,Servicios / Consultoría de Software / Digital,9,10,"Abono de Internet, Capacitaciones y/o cursos, Clases de idiomas, Descuentos varios (Mercado Pago, Clarín 365, Club La Nación, etc)",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,280000,213000,,,3,3,Un sueldo,Performance individual,Dos,50,10,Technical Leader,6,6,1,50,"AIX, Amazon Web Services, Docker, Google Cloud Platform/App Engine, Heroku, Kubernetes, Linux, VMWare, Windows Server","C, Delphi, Go, Python, SQL","Bootstrap, Django, Flask, Flutter, Node.js, Vue.js","Amazon DynamoDB, Amazon RDS/Aurora, ElasticSearch, Informix, MariaDB, MongoDB, MySQL, Redis, SQLite",Postman,Vim,101-200,Producto basado en Software,10,10,"Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,150000,111000,,,3,2,Un sueldo,Performance individual,Más de tres,13,1,SysAdmin / DevOps / SRE,6,1,1,0,"Amazon Web Services, Google Cloud Platform/App Engine, Linux, VMWare, Windows Server","Go, Python",Ninguno de los anteriores,"Amazon DynamoDB, Amazon Redshift, Amazon RDS/Aurora, Google Cloud Storage, Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server, MySQL",Ninguna de las anteriores,"IPython / Jupyter, Notepad++, Sublime Text, Visual Studio Code",501-1000,Producto basado en Software,9,10,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Comidas pagas / subvencionadas, Spotify pago - Netflix - Youtube Premiun ",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,Varón Cis
